order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,,,,
OD209,Esther,"Eggs,Meat&Fish",Mutton,Pudukottai,2018-01-12,Central,2194,0.2,153.58,TamilNadu,12-01-2018,,,
OD210,Amrish,Beverages,SoftDrinks,Vellore,2018-01-12,Central,1942,0.29,504.92,TamilNadu,12-01-2018,,,
OD211,Hafiz,Fruits&Veggies,OrganicVegetables,Kanyakumari,2018-01-12,Central,609,0.3,207.06,TamilNadu,12-01-2018,,,
OD212,Verma,"Eggs,Meat&Fish",Chicken,Trichy,2016-09-02,Central,2353,0.26,423.54,TamilNadu,02-09-2016,,,
OD213,Peer,Beverages,SoftDrinks,Salem,2016-02-01,East,1591,0.15,270.47,TamilNadu,01-02-2016,,,
OD214,Arutra,FoodGrains,Rice,Krishnagiri,2016-02-01,East,1353,0.11,527.67,TamilNadu,01-02-2016,,,
OD215,Jonas,Beverages,HealthDrinks,Namakkal,2016-02-01,East,1020,0.21,81.6,TamilNadu,01-02-2016,,,
OD216,Harish,Snacks,Noodles,Ramanadhapuram,2016-02-01,East,1362,0.31,177.06,TamilNadu,01-02-2016,,,
OD217,Sundar,FoodGrains,Rice,Krishnagiri,2016-02-01,East,1733,0.31,433.25,TamilNadu,01-02-2016,,,
OD218,Suresh,Oil&Masala,Masalas,Tirunelveli,10-28-2017,West,1949,0.17,97.45,TamilNadu,10-28-2017,,,
OD219,Sabeela,Fruits&Veggies,OrganicFruits,Virudhunagar,10-28-2017,West,2368,0.34,876.16,TamilNadu,10-28-2017,,,
OD220,Arvind,Fruits&Veggies,FreshVegetables,Pudukottai,12-24-2016,East,2110,0.25,485.3,TamilNadu,12-24-2016,,,
OD221,Ramesh,FoodGrains,Dals&Pulses,Madurai,12-24-2016,East,1940,0.2,795.4,TamilNadu,12-24-2016,,,
OD222,Willams,"Eggs,Meat&Fish",Fish,Vellore,12-24-2016,East,1557,0.2,638.37,TamilNadu,12-24-2016,,,
OD223,Ramesh,"Eggs,Meat&Fish",Fish,Madurai,12-24-2016,East,1443,0.19,274.17,TamilNadu,12-24-2016,,,
OD224,Yadav,Beverages,SoftDrinks,Perambalur,12-24-2016,East,2024,0.11,910.8,TamilNadu,12-24-2016,,,
OD225,Krithika,"Eggs,Meat&Fish",Chicken,Viluppuram,12-24-2016,East,2168,0.16,563.68,TamilNadu,12-24-2016,,,
OD226,Verma,"Eggs,Meat&Fish",Chicken,Tirunelveli,2016-09-08,Central,621,0.24,173.88,TamilNadu,08-09-2016,,,
OD227,Komal,FoodGrains,OrganicStaples,Madurai,2016-09-08,Central,1230,0.17,295.2,TamilNadu,08-09-2016,,,
OD228,Harish,Snacks,Cookies,Salem,2016-09-08,Central,560,0.34,240.8,TamilNadu,08-09-2016,,,
OD229,Sudha,Oil&Masala,EdibleOil&Ghee,Tenkasi,2-28-2016,South,1286,0.22,282.92,TamilNadu,2-28-2016,,,
OD230,Ramesh,Beverages,HealthDrinks,Tenkasi,2-28-2016,South,1242,0.34,149.04,TamilNadu,2-28-2016,,,
OD231,Arvind,Bakery,Breads&Buns,Krishnagiri,9-13-2015,South,717,0.21,43.02,TamilNadu,9-13-2015,,,
OD232,Komal,Beverages,SoftDrinks,Namakkal,2018-07-04,South,1480,0.22,444,TamilNadu,04-07-2018,,,
OD233,Komal,FoodGrains,Dals&Pulses,Salem,2018-07-04,South,826,0.18,247.8,TamilNadu,04-07-2018,,,
OD234,Ramesh,Snacks,Cookies,Ooty,2018-07-04,South,1846,0.22,276.9,TamilNadu,04-07-2018,,,
OD235,Mathew,Beverages,SoftDrinks,Viluppuram,2018-07-04,South,2045,0.12,552.15,TamilNadu,04-07-2018,,,
OD236,Vince,Fruits&Veggies,OrganicFruits,Nagercoil,2018-07-04,South,1983,0.17,773.37,TamilNadu,04-07-2018,,,
OD237,Shah,Bakery,Cakes,Bodi,2018-12-11,West,650,0.16,247,TamilNadu,11-12-2018,,,
OD238,Ravi,Bakery,Breads&Buns,Ramanadhapuram,2017-04-06,Central,2163,0.31,216.3,TamilNadu,06-04-2017,,,
OD239,Adavan,Fruits&Veggies,OrganicVegetables,Bodi,2017-04-06,Central,1481,0.15,518.35,TamilNadu,06-04-2017,,,
OD240,Arvind,Snacks,Cookies,Trichy,2017-04-06,Central,2492,0.14,124.6,TamilNadu,06-04-2017,,,
OD241,Ramesh,Bakery,Cakes,Nagercoil,2017-04-06,Central,962,0.33,423.28,TamilNadu,06-04-2017,,,
OD242,Malik,Beverages,HealthDrinks,Coimbatore,2017-04-06,Central,1432,0.3,214.8,TamilNadu,06-04-2017,,,
OD243,Muneer,Oil&Masala,EdibleOil&Ghee,Virudhunagar,2017-04-06,Central,523,0.12,78.45,TamilNadu,06-04-2017,,,
OD244,Amy,Oil&Masala,Masalas,Chennai,2017-04-06,Central,1540,0.11,646.8,TamilNadu,06-04-2017,,,
OD245,Roshan,Bakery,Biscuits,Coimbatore,2015-01-06,Central,817,0.15,326.8,TamilNadu,06-01-2015,,,
OD246,Vinne,"Eggs,Meat&Fish",Fish,Kanyakumari,2015-01-06,Central,2462,0.31,369.3,TamilNadu,06-01-2015,,,
OD247,Sudeep,Fruits&Veggies,OrganicFruits,Perambalur,2015-01-06,Central,962,0.21,288.6,TamilNadu,06-01-2015,,,
OD248,Ridhesh,Beverages,HealthDrinks,Cumbum,2015-01-06,Central,538,0.19,59.18,TamilNadu,06-01-2015,,,
OD249,Ravi,Snacks,Cookies,Ooty,2015-01-06,Central,1556,0.17,482.36,TamilNadu,06-01-2015,,,
OD250,James,Beverages,HealthDrinks,Vellore,2017-10-12,West,2133,0.26,959.85,TamilNadu,12-10-2017,,,
OD251,Mathew,Beverages,HealthDrinks,Tirunelveli,2017-11-09,West,1474,0.14,235.84,TamilNadu,09-11-2017,,,
OD252,Amrish,Beverages,HealthDrinks,Dindigul,2017-11-09,West,531,0.14,127.44,TamilNadu,09-11-2017,,,
OD253,Ramesh,FoodGrains,Rice,Pudukottai,2017-10-12,East,1769,0.19,636.84,TamilNadu,12-10-2017,,,
OD254,Surya,Fruits&Veggies,OrganicVegetables,Pudukottai,2017-10-12,East,1257,0.34,62.85,TamilNadu,12-10-2017,,,
OD255,Veronica,FoodGrains,Rice,Ramanadhapuram,11-28-2016,Central,1899,0.27,170.91,TamilNadu,11-28-2016,,,
OD256,Harish,Fruits&Veggies,FreshFruits,Tirunelveli,11-28-2016,Central,1929,0.3,617.28,TamilNadu,11-28-2016,,,
OD257,Ravi,Beverages,SoftDrinks,Ooty,11-28-2016,Central,2417,0.1,990.97,TamilNadu,11-28-2016,,,
OD258,Sundar,"Eggs,Meat&Fish",Mutton,Chennai,11-28-2016,Central,1443,0.25,476.19,TamilNadu,11-28-2016,,,
OD259,Esther,Beverages,SoftDrinks,Dharmapuri,2018-01-12,East,660,0.29,290.4,TamilNadu,12-01-2018,,,
OD260,Shree,Bakery,Breads&Buns,Salem,2018-01-12,East,2114,0.32,359.38,TamilNadu,12-01-2018,,,
OD261,Sabeela,Oil&Masala,Masalas,Tenkasi,2018-01-12,East,1278,0.14,63.9,TamilNadu,12-01-2018,,,
OD262,Ravi,FoodGrains,OrganicStaples,Krishnagiri,2018-08-06,Central,867,0.18,216.75,TamilNadu,06-08-2018,,,
OD263,Roshan,FoodGrains,OrganicStaples,Kanyakumari,9-19-2015,Central,943,0.33,150.88,TamilNadu,9-19-2015,,,
OD264,Vince,Beverages,SoftDrinks,Theni,9-19-2015,Central,1836,0.17,275.4,TamilNadu,9-19-2015,,,
OD265,Jonas,"Eggs,Meat&Fish",Fish,Cumbum,2017-06-06,Central,1200,0.19,420,TamilNadu,06-06-2017,,,
OD266,Harish,Fruits&Veggies,OrganicVegetables,Tirunelveli,2016-10-11,West,1167,0.18,256.74,TamilNadu,11-10-2016,,,
OD267,Shah,"Eggs,Meat&Fish",Chicken,Perambalur,6-16-2018,South,696,0.34,139.2,TamilNadu,6-16-2018,,,
OD268,Arvind,Oil&Masala,Masalas,Virudhunagar,1-22-2017,East,2500,0.33,425,TamilNadu,1-22-2017,,,
OD269,Adavan,Bakery,Cakes,Dharmapuri,2018-09-12,East,1507,0.16,180.84,TamilNadu,12-09-2018,,,
OD270,Suresh,Beverages,SoftDrinks,Namakkal,2018-09-12,East,1612,0.11,612.56,TamilNadu,12-09-2018,,,
OD271,Esther,Snacks,Noodles,Theni,12-28-2018,West,764,0.11,160.44,TamilNadu,12-28-2018,,,
OD272,Krithika,Snacks,Noodles,Tenkasi,7-30-2016,West,884,0.31,282.88,TamilNadu,7-30-2016,,,
OD273,Muneer,Fruits&Veggies,OrganicFruits,Viluppuram,7-30-2016,West,2443,0.23,781.76,TamilNadu,7-30-2016,,,
OD274,Hafiz,Bakery,Cakes,Vellore,7-30-2016,West,1147,0.27,137.64,TamilNadu,7-30-2016,,,
OD275,Krithika,Fruits&Veggies,OrganicVegetables,Coimbatore,9-16-2018,West,1899,0.21,493.74,TamilNadu,9-16-2018,,,
OD276,Amrish,Bakery,Cakes,Pudukottai,9-16-2018,West,744,0.11,66.96,TamilNadu,9-16-2018,,,
OD277,Shah,"Eggs,Meat&Fish",Fish,Ramanadhapuram,10-13-2018,East,812,0.17,284.2,TamilNadu,10-13-2018,,,
OD278,Ram,Oil&Masala,Masalas,Virudhunagar,10-13-2018,East,862,0.2,137.92,TamilNadu,10-13-2018,,,
OD279,Arutra,Snacks,Chocolates,Virudhunagar,10-13-2018,East,1061,0.13,286.47,TamilNadu,10-13-2018,,,
OD280,Sabeela,Fruits&Veggies,FreshVegetables,Pudukottai,10-13-2018,East,2365,0.31,520.3,TamilNadu,10-13-2018,,,
OD281,Vidya,Snacks,Chocolates,Karur,9-26-2016,Central,1421,0.14,454.72,TamilNadu,9-26-2016,,,
OD282,Roshan,Fruits&Veggies,OrganicVegetables,Perambalur,9-26-2016,Central,1357,0.24,203.55,TamilNadu,9-26-2016,,,
OD283,Sheeba,Beverages,SoftDrinks,Chennai,2016-02-11,West,1007,0.24,433.01,TamilNadu,11-02-2016,,,
OD284,Amrish,Bakery,Biscuits,Kanyakumari,9-26-2016,West,1544,0.26,138.96,TamilNadu,9-26-2016,,,
OD285,Kumar,Fruits&Veggies,OrganicVegetables,Salem,9-26-2016,West,1537,0.18,599.43,TamilNadu,9-26-2016,,,
OD286,Ridhesh,Bakery,Breads&Buns,Ooty,9-26-2016,West,1530,0.18,168.3,TamilNadu,9-26-2016,,,
OD287,Hafiz,Oil&Masala,Spices,Tirunelveli,12-18-2017,South,2460,0.15,738,TamilNadu,12-18-2017,,,
OD288,Sudha,Snacks,Noodles,Cumbum,12-18-2017,South,976,0.35,429.44,TamilNadu,12-18-2017,,,
OD289,Suresh,Fruits&Veggies,OrganicFruits,Coimbatore,12-18-2017,South,1106,0.19,298.62,TamilNadu,12-18-2017,,,
OD290,Jonas,Bakery,Biscuits,Tirunelveli,11-20-2017,East,1165,0.17,244.65,TamilNadu,11-20-2017,,,
OD291,Jonas,FoodGrains,Rice,Chennai,11-20-2017,East,1244,0.14,497.6,TamilNadu,11-20-2017,,,
OD292,Amrish,Fruits&Veggies,OrganicFruits,Madurai,11-20-2017,East,1992,0.34,418.32,TamilNadu,11-20-2017,,,
OD293,Sheeba,"Eggs,Meat&Fish",Eggs,Ooty,11-20-2017,East,1396,0.16,237.32,TamilNadu,11-20-2017,,,
OD294,Ram,Snacks,Chocolates,Ramanadhapuram,12-26-2015,West,849,0.19,263.19,TamilNadu,12-26-2015,,,
OD295,Sheeba,Oil&Masala,Masalas,Dharmapuri,12-26-2015,West,2488,0.14,547.36,TamilNadu,12-26-2015,,,
OD296,Muneer,FoodGrains,Rice,Dharmapuri,12-26-2015,West,840,0.25,184.8,TamilNadu,12-26-2015,,,
OD297,Aditi,Oil&Masala,EdibleOil&Ghee,Krishnagiri,12-26-2015,West,1820,0.21,527.8,TamilNadu,12-26-2015,,,
OD298,Roshan,Oil&Masala,Masalas,Bodi,12-26-2015,West,1969,0.15,630.08,TamilNadu,12-26-2015,,,
OD299,Sundar,FoodGrains,OrganicStaples,Virudhunagar,10-28-2017,East,2261,0.23,994.84,TamilNadu,10-28-2017,,,
OD300,Sudha,"Eggs,Meat&Fish",Mutton,Namakkal,10-28-2017,East,1793,0.21,304.81,TamilNadu,10-28-2017,,,
OD301,Haseena,Bakery,Breads&Buns,Ooty,10-28-2017,East,644,0.33,96.6,TamilNadu,10-28-2017,,,
OD302,Willams,Oil&Masala,EdibleOil&Ghee,Viluppuram,10-28-2017,East,1359,0.17,421.29,TamilNadu,10-28-2017,,,
OD303,Veronica,Bakery,Breads&Buns,Dharmapuri,10-28-2017,East,1554,0.23,683.76,TamilNadu,10-28-2017,,,
OD304,Muneer,Snacks,Cookies,Tenkasi,11-19-2018,Central,2090,0.25,292.6,TamilNadu,11-19-2018,,,
OD305,Anu,Oil&Masala,EdibleOil&Ghee,Kanyakumari,2016-04-05,East,931,0.14,297.92,TamilNadu,05-04-2016,,,
OD306,Veronica,Bakery,Breads&Buns,Salem,12-30-2015,Central,1157,0.2,404.95,TamilNadu,12-30-2015,,,
OD307,Verma,Fruits&Veggies,FreshFruits,Ooty,2015-01-06,East,2396,0.35,383.36,TamilNadu,06-01-2015,,,
OD308,Sundar,Oil&Masala,Spices,Pudukottai,2015-01-06,East,1677,0.18,586.95,TamilNadu,06-01-2015,,,
OD309,Esther,Snacks,Cookies,Tenkasi,4-15-2018,South,590,0.27,200.6,TamilNadu,4-15-2018,,,
OD310,Vinne,Snacks,Noodles,Namakkal,2017-12-09,West,1401,0.26,196.14,TamilNadu,09-12-2017,,,
OD311,Peer,Oil&Masala,EdibleOil&Ghee,Viluppuram,2017-12-09,West,678,0.29,189.84,TamilNadu,09-12-2017,,,
OD312,Harish,Snacks,Chocolates,Vellore,2017-12-09,West,2417,0.28,797.61,TamilNadu,09-12-2017,,,
OD313,Willams,Beverages,SoftDrinks,Theni,2017-12-09,West,2211,0.18,641.19,TamilNadu,09-12-2017,,,
OD314,Vidya,Fruits&Veggies,FreshFruits,Perambalur,9-27-2015,East,2392,0.15,406.64,TamilNadu,9-27-2015,,,
OD315,Arutra,"Eggs,Meat&Fish",Mutton,Krishnagiri,2015-09-08,South,1835,0.29,660.6,TamilNadu,08-09-2015,,,
OD316,Malik,Snacks,Noodles,Chennai,2015-09-08,South,2281,0.22,775.54,TamilNadu,08-09-2015,,,
OD317,Peer,Fruits&Veggies,FreshVegetables,Cumbum,12-28-2015,East,1583,0.21,174.13,TamilNadu,12-28-2015,,,
OD318,Arvind,Bakery,Cakes,Vellore,2015-04-11,East,1123,0.23,89.84,TamilNadu,11-04-2015,,,
OD319,Sudeep,Snacks,Cookies,Viluppuram,2015-04-11,East,1079,0.24,410.02,TamilNadu,11-04-2015,,,
OD320,Arvind,FoodGrains,OrganicStaples,Krishnagiri,2015-04-11,East,1027,0.16,328.64,TamilNadu,11-04-2015,,,
OD321,Alan,Fruits&Veggies,FreshVegetables,Dharmapuri,2015-04-11,East,1771,0.28,602.14,TamilNadu,11-04-2015,,,
OD322,Sheeba,Oil&Masala,Spices,Karur,2015-04-11,East,1171,0.16,363.01,TamilNadu,11-04-2015,,,
OD323,Arvind,Bakery,Cakes,Pudukottai,9-19-2015,West,672,0.16,141.12,TamilNadu,9-19-2015,,,
OD324,Anu,Beverages,HealthDrinks,Dindigul,4-23-2017,West,848,0.21,228.96,TamilNadu,4-23-2017,,,
OD325,Amrish,Fruits&Veggies,FreshVegetables,Pudukottai,4-23-2017,West,2078,0.21,914.32,TamilNadu,4-23-2017,,,
OD326,Ravi,FoodGrains,Rice,Krishnagiri,2018-03-11,South,1400,0.17,406,TamilNadu,11-03-2018,,,
OD327,Verma,Fruits&Veggies,FreshVegetables,Cumbum,8-30-2017,East,945,0.22,226.8,TamilNadu,8-30-2017,,,
OD328,Arutra,Beverages,HealthDrinks,Vellore,8-30-2017,East,590,0.22,82.6,TamilNadu,8-30-2017,,,
OD329,Malik,Beverages,HealthDrinks,Dharmapuri,8-30-2017,East,1583,0.3,316.6,TamilNadu,8-30-2017,,,
OD330,Vidya,Beverages,HealthDrinks,Pudukottai,8-30-2017,East,1534,0.15,245.44,TamilNadu,8-30-2017,,,
OD331,Krithika,Snacks,Noodles,Karur,8-30-2017,East,2133,0.12,490.59,TamilNadu,8-30-2017,,,
OD332,Shree,Fruits&Veggies,OrganicFruits,Trichy,4-25-2017,East,2021,0.19,747.77,TamilNadu,4-25-2017,,,
OD333,Shree,Beverages,HealthDrinks,Salem,4-25-2017,East,1825,0.17,164.25,TamilNadu,4-25-2017,,,
OD334,Akash,Bakery,Breads&Buns,Nagercoil,4-25-2017,East,2029,0.35,608.7,TamilNadu,4-25-2017,,,
OD335,Verma,Oil&Masala,Spices,Perambalur,2016-01-09,West,1228,0.25,442.08,TamilNadu,09-01-2016,,,
OD336,Yadav,FoodGrains,Rice,Perambalur,2016-01-09,West,1501,0.24,210.14,TamilNadu,09-01-2016,,,
OD337,Alan,Fruits&Veggies,OrganicVegetables,Nagercoil,2016-01-09,West,1094,0.26,415.72,TamilNadu,09-01-2016,,,
OD338,Hussain,Bakery,Cakes,Dharmapuri,2015-12-07,West,1179,0.2,106.11,TamilNadu,07-12-2015,,,
OD339,Suresh,FoodGrains,Atta&Flour,Viluppuram,2015-12-07,West,1127,0.29,416.99,TamilNadu,07-12-2015,,,
OD340,Willams,Bakery,Biscuits,Namakkal,6-22-2016,West,601,0.26,234.39,TamilNadu,6-22-2016,,,
OD341,Hussain,Oil&Masala,EdibleOil&Ghee,Chennai,4-13-2015,East,1697,0.21,560.01,TamilNadu,4-13-2015,,,
OD342,Sundar,Beverages,SoftDrinks,Ooty,4-13-2015,East,2095,0.35,502.8,TamilNadu,4-13-2015,,,
OD343,Harish,"Eggs,Meat&Fish",Chicken,Salem,4-13-2015,East,1132,0.24,215.08,TamilNadu,4-13-2015,,,
OD344,Suresh,Fruits&Veggies,OrganicVegetables,Nagercoil,4-13-2015,East,1561,0.35,640.01,TamilNadu,4-13-2015,,,
OD345,Vinne,"Eggs,Meat&Fish",Chicken,Coimbatore,12-20-2016,Central,1238,0.1,297.12,TamilNadu,12-20-2016,,,
OD346,Willams,Bakery,Breads&Buns,Tenkasi,6-15-2018,West,2068,0.32,165.44,TamilNadu,6-15-2018,,,
OD347,Suresh,Fruits&Veggies,OrganicVegetables,Pudukottai,2018-08-07,East,1113,0.21,356.16,TamilNadu,07-08-2018,,,
OD348,Roshan,FoodGrains,Rice,Theni,2018-08-07,East,1966,0.1,629.12,TamilNadu,07-08-2018,,,
OD349,Haseena,"Eggs,Meat&Fish",Chicken,Madurai,2018-08-07,East,2138,0.13,684.16,TamilNadu,07-08-2018,,,
OD350,Sabeela,FoodGrains,Atta&Flour,Bodi,2017-01-09,East,978,0.17,68.46,TamilNadu,09-01-2017,,,
OD351,Willams,Fruits&Veggies,FreshVegetables,Karur,2017-01-09,East,2014,0.26,684.76,TamilNadu,09-01-2017,,,
OD352,Shah,Bakery,Breads&Buns,Viluppuram,2017-01-09,East,645,0.21,187.05,TamilNadu,09-01-2017,,,
OD353,Krithika,FoodGrains,Rice,Karur,2017-01-09,East,2194,0.12,680.14,TamilNadu,09-01-2017,,,
OD354,Vidya,Beverages,HealthDrinks,Ooty,2017-01-09,East,1244,0.17,62.2,TamilNadu,09-01-2017,,,
OD355,Surya,Bakery,Biscuits,Kanyakumari,2017-08-04,East,743,0.35,289.77,TamilNadu,04-08-2017,,,
OD356,Yadav,Fruits&Veggies,FreshVegetables,Ramanadhapuram,2017-08-04,East,2474,0.21,593.76,TamilNadu,04-08-2017,,,
OD357,Malik,Snacks,Cookies,Trichy,2017-08-04,East,1494,0.2,74.7,TamilNadu,04-08-2017,,,
OD358,Vidya,Oil&Masala,Spices,Coimbatore,2017-08-04,East,1174,0.19,328.72,TamilNadu,04-08-2017,,,
OD359,Sabeela,Fruits&Veggies,OrganicVegetables,Virudhunagar,4-23-2017,South,1062,0.35,435.42,TamilNadu,4-23-2017,,,
OD360,Ridhesh,Fruits&Veggies,OrganicVegetables,Pudukottai,2018-08-03,South,2297,0.13,528.31,TamilNadu,03-08-2018,,,
OD361,Amrish,Snacks,Noodles,Namakkal,2018-08-03,South,562,0.13,56.2,TamilNadu,03-08-2018,,,
OD362,Veena,"Eggs,Meat&Fish",Eggs,Perambalur,9-25-2018,East,2049,0.13,655.68,TamilNadu,9-25-2018,,,
OD363,Veronica,"Eggs,Meat&Fish",Eggs,Kanyakumari,9-25-2018,East,570,0.22,125.4,TamilNadu,9-25-2018,,,
OD364,Krithika,"Eggs,Meat&Fish",Mutton,Karur,9-25-2018,East,1236,0.35,333.72,TamilNadu,9-25-2018,,,
OD365,Haseena,Beverages,HealthDrinks,Bodi,9-25-2018,East,1069,0.32,459.67,TamilNadu,9-25-2018,,,
OD366,Roshan,Bakery,Cakes,Namakkal,9-24-2015,West,1946,0.27,622.72,TamilNadu,9-24-2015,,,
OD367,Yusuf,Snacks,Noodles,Dindigul,10-21-2017,East,595,0.11,196.35,TamilNadu,10-21-2017,,,
OD368,Amrish,"Eggs,Meat&Fish",Mutton,Ramanadhapuram,10-21-2017,East,2439,0.21,658.53,TamilNadu,10-21-2017,,,
OD369,Vince,Bakery,Biscuits,Karur,10-21-2017,East,2415,0.24,555.45,TamilNadu,10-21-2017,,,
OD370,Mathew,Oil&Masala,Spices,Tirunelveli,10-21-2017,East,1725,0.27,362.25,TamilNadu,10-21-2017,,,
OD371,Malik,Fruits&Veggies,FreshVegetables,Tenkasi,5-29-2018,Central,688,0.21,116.96,TamilNadu,5-29-2018,,,
OD372,Sudeep,FoodGrains,Rice,Karur,5-29-2018,Central,1698,0.16,339.6,TamilNadu,5-29-2018,,,
OD373,Arvind,Bakery,Breads&Buns,Pudukottai,7-23-2015,West,1665,0.33,216.45,TamilNadu,7-23-2015,,,
OD374,Shah,Beverages,HealthDrinks,Ooty,7-23-2015,West,1309,0.13,78.54,TamilNadu,7-23-2015,,,
OD375,Sharon,Oil&Masala,Spices,Vellore,7-23-2015,West,905,0.32,72.4,TamilNadu,7-23-2015,,,
OD376,Hussain,"Eggs,Meat&Fish",Mutton,Theni,7-23-2015,West,2271,0.35,295.23,TamilNadu,7-23-2015,,,
OD377,Ganesh,Snacks,Chocolates,Pudukottai,9-28-2017,Central,2091,0.27,522.75,TamilNadu,9-28-2017,,,
OD378,Ganesh,FoodGrains,Atta&Flour,Salem,8-27-2018,East,1917,0.28,172.53,TamilNadu,8-27-2018,,,
OD379,Sudeep,FoodGrains,Rice,Cumbum,4-28-2016,Central,641,0.17,179.48,TamilNadu,4-28-2016,,,
OD380,Hussain,Oil&Masala,Spices,Salem,4-28-2016,Central,1192,0.26,417.2,TamilNadu,4-28-2016,,,
OD381,Krithika,FoodGrains,Rice,Ooty,4-28-2016,Central,1132,0.21,464.12,TamilNadu,4-28-2016,,,
OD382,Ram,Oil&Masala,Masalas,Namakkal,10-28-2017,West,1727,0.27,224.51,TamilNadu,10-28-2017,,,
OD383,Mathew,"Eggs,Meat&Fish",Mutton,Pudukottai,10-28-2017,West,1051,0.34,378.36,TamilNadu,10-28-2017,,,
OD384,Jackson,Beverages,HealthDrinks,Trichy,6-26-2016,Central,2109,0.19,337.44,TamilNadu,6-26-2016,,,
OD385,Surya,"Eggs,Meat&Fish",Mutton,Virudhunagar,11-27-2016,South,1311,0.14,314.64,TamilNadu,11-27-2016,,,
OD386,Sabeela,Fruits&Veggies,OrganicFruits,Ooty,11-27-2016,South,759,0.1,265.65,TamilNadu,11-27-2016,,,
OD387,Esther,Bakery,Biscuits,Virudhunagar,2016-03-12,East,2201,0.21,462.21,TamilNadu,12-03-2016,,,
OD388,Harish,Snacks,Cookies,Pudukottai,2016-03-12,East,1964,0.22,314.24,TamilNadu,12-03-2016,,,
OD389,Malik,Snacks,Chocolates,Chennai,11-24-2015,East,1898,0.19,702.26,TamilNadu,11-24-2015,,,
OD390,Shree,Bakery,Biscuits,Coimbatore,2018-11-12,East,2282,0.19,114.1,TamilNadu,12-11-2018,,,
OD391,Jonas,Bakery,Breads&Buns,Karur,2018-11-12,East,2294,0.18,596.44,TamilNadu,12-11-2018,,,
OD392,Hafiz,Oil&Masala,Spices,Coimbatore,9-21-2015,West,2213,0.34,995.85,TamilNadu,9-21-2015,,,
OD393,Hussain,FoodGrains,Atta&Flour,Dharmapuri,9-21-2015,West,1797,0.3,269.55,TamilNadu,9-21-2015,,,
OD394,Ridhesh,Oil&Masala,EdibleOil&Ghee,Pudukottai,2015-07-06,Central,1912,0.29,382.4,TamilNadu,06-07-2015,,,
OD395,Suresh,FoodGrains,Rice,Bodi,6-30-2018,West,1865,0.11,354.35,TamilNadu,6-30-2018,,,
OD396,Sheeba,Bakery,Cakes,Kanyakumari,10-17-2018,East,1838,0.24,753.58,TamilNadu,10-17-2018,,,
OD397,Ram,Beverages,SoftDrinks,Karur,10-17-2018,East,1626,0.23,195.12,TamilNadu,10-17-2018,,,
OD398,Rumaiza,Snacks,Noodles,Kanyakumari,10-31-2016,Central,647,0.33,71.17,TamilNadu,10-31-2016,,,
OD399,Mathew,Bakery,Breads&Buns,Trichy,2017-08-09,Central,1042,0.2,177.14,TamilNadu,09-08-2017,,,
OD400,Veronica,Beverages,HealthDrinks,Virudhunagar,2017-08-09,Central,1519,0.23,318.99,TamilNadu,09-08-2017,,,
OD401,Yadav,Beverages,HealthDrinks,Perambalur,2017-08-09,Central,532,0.26,148.96,TamilNadu,09-08-2017,,,
OD402,Adavan,"Eggs,Meat&Fish",Chicken,Ooty,2017-08-09,Central,1477,0.23,73.85,TamilNadu,09-08-2017,,,
OD403,Willams,Bakery,Cakes,Tenkasi,12-24-2015,South,707,0.14,98.98,TamilNadu,12-24-2015,,,
OD404,Shree,Snacks,Cookies,Cumbum,4-16-2015,South,1748,0.24,314.64,TamilNadu,4-16-2015,,,
OD405,Alan,Oil&Masala,Masalas,Virudhunagar,12-24-2018,East,2257,0.15,361.12,TamilNadu,12-24-2018,,,
OD406,Kumar,FoodGrains,Atta&Flour,Perambalur,2018-08-12,West,762,0.31,198.12,TamilNadu,12-08-2018,,,
OD407,Sharon,FoodGrains,Rice,Tenkasi,2018-08-12,West,904,0.17,63.28,TamilNadu,12-08-2018,,,
OD408,Ravi,Fruits&Veggies,FreshFruits,Krishnagiri,2018-08-12,West,958,0.18,182.02,TamilNadu,12-08-2018,,,
OD409,Surya,Beverages,SoftDrinks,Trichy,2018-08-12,West,2193,0.33,899.13,TamilNadu,12-08-2018,,,
OD410,Krithika,"Eggs,Meat&Fish",Eggs,Krishnagiri,2018-08-12,West,830,0.14,66.4,TamilNadu,12-08-2018,,,
OD411,Krithika,Bakery,Cakes,Nagercoil,2018-08-12,West,1531,0.28,505.23,TamilNadu,12-08-2018,,,
OD412,Harish,Snacks,Cookies,Coimbatore,2018-08-12,West,2355,0.14,753.6,TamilNadu,12-08-2018,,,
OD413,Jonas,Oil&Masala,EdibleOil&Ghee,Perambalur,2018-08-12,West,917,0.19,256.76,TamilNadu,12-08-2018,,,
OD414,Ridhesh,Bakery,Breads&Buns,Dharmapuri,2018-08-12,West,1433,0.25,458.56,TamilNadu,12-08-2018,,,
OD415,Sudha,"Eggs,Meat&Fish",Fish,Namakkal,2018-03-11,West,2246,0.31,965.78,TamilNadu,11-03-2018,,,
OD416,Arvind,FoodGrains,Dals&Pulses,Salem,2018-03-11,West,2130,0.23,937.2,TamilNadu,11-03-2018,,,
OD417,Ramesh,Snacks,Cookies,Dindigul,6-24-2018,West,2461,0.18,393.76,TamilNadu,6-24-2018,,,
OD418,Amrish,Beverages,SoftDrinks,Cumbum,4-14-2017,West,1863,0.1,167.67,TamilNadu,4-14-2017,,,
